,Answer.1gamemove.yes_pc_agree,Answer.2reasoning.yes_pc_agree,Answer.4shareinformation.yes_pc_agree,Answer.3rapport.yes_pc_agree
10373,0.8,1.0,0.8,1.0
10374,0.8,0.8,0.6,0.6
10375,0.8,0.8,0.8,0.8
10376,1.0,0.8,0.8,0.8
10377,1.0,1.0,1.0,1.0
10378,0.8,0.6,0.6,0.6
10379,1.0,1.0,1.0,1.0
10380,0.6,0.6,0.6,0.6
10381,1.0,0.8,1.0,0.8
10382,0.8,1.0,0.8,1.0
10383,1.0,0.6,0.6,0.8
10384,0.8,0.8,0.6,0.8
10385,0.8,0.8,0.8,0.8
10386,1.0,0.8,0.8,1.0
10389,1.0,0.6,0.6,0.8
10390,0.6,0.8,0.6,0.6
10391,0.6,0.8,0.6,0.6
10393,0.6,0.6,0.8,0.8
10394,0.8,1.0,1.0,0.6
10395,1.0,0.6,0.6,1.0
10396,1.0,1.0,1.0,1.0
10397,1.0,1.0,1.0,1.0
10398,1.0,1.0,1.0,1.0
10399,1.0,0.8,0.6,0.8
10400,0.8,0.8,0.6,0.8
10401,1.0,0.8,0.8,1.0
10402,1.0,0.8,1.0,1.0
10403,1.0,0.6,0.6,0.8
10404,1.0,0.6,0.8,1.0
10406,0.8,1.0,0.6,1.0
10407,0.8,0.6,0.8,0.6
10408,0.6,0.6,0.6,0.6
10409,1.0,1.0,1.0,0.8
10410,0.6,0.6,0.6,0.8
10411,0.8,1.0,1.0,1.0
10412,0.8,0.6,1.0,0.8
10414,1.0,0.6,0.6,0.8
10415,0.8,0.8,0.6,0.6
10416,1.0,0.8,1.0,1.0
10417,0.8,0.6,0.6,0.6
10418,1.0,0.6,0.6,0.6
10419,0.6,0.6,0.6,0.6
10420,0.8,0.8,0.8,0.6
10421,0.8,0.6,0.6,0.6
10422,0.8,0.6,0.6,0.6
10424,0.6,0.6,0.8,0.6
10425,0.6,0.6,0.6,0.6
10426,0.8,0.6,0.8,0.8
10427,0.8,0.6,0.6,1.0
10428,0.8,0.6,0.8,0.8
10429,0.8,0.8,0.8,1.0
10430,1.0,0.8,0.6,0.6
10431,0.8,0.6,0.6,0.6
10432,1.0,0.6,0.8,0.6
10433,1.0,1.0,0.6,0.6
10434,0.8,0.8,0.6,0.8
10435,0.8,0.8,1.0,1.0
10436,1.0,1.0,1.0,1.0
10437,1.0,1.0,0.8,0.8
10438,1.0,0.6,0.6,0.6
10439,1.0,1.0,0.8,0.8
10441,0.6,0.6,0.8,0.8
10442,0.8,0.8,0.8,1.0
10443,1.0,0.8,1.0,0.6
10444,1.0,1.0,1.0,1.0
10445,1.0,0.6,0.6,0.6
10446,1.0,1.0,1.0,1.0
10450,1.0,0.8,1.0,1.0
10451,1.0,1.0,1.0,1.0
10452,0.8,0.8,0.8,0.8
10453,1.0,0.8,0.6,0.6
10454,0.8,0.6,0.8,0.6
10455,0.8,0.8,0.8,0.8
10456,0.8,0.8,0.8,0.6
10458,0.8,0.8,1.0,0.8
10459,0.6,0.6,0.8,0.6
10461,0.8,0.8,0.6,1.0
10462,1.0,0.8,0.8,1.0
10464,1.0,1.0,1.0,1.0
10467,1.0,0.6,0.8,0.8
10468,0.8,0.8,0.6,0.6
10469,1.0,1.0,0.8,0.8
10470,0.8,0.6,0.8,0.8
10471,0.6,0.8,0.8,0.6
10473,0.8,0.8,0.8,0.8
10474,0.6,0.6,0.6,0.6
10475,1.0,0.8,0.6,1.0
10476,1.0,0.6,0.6,0.8
10477,0.6,0.8,0.6,0.6
10478,0.8,1.0,0.8,0.6
10479,1.0,0.8,0.8,0.8
10480,0.8,1.0,1.0,0.8
10482,1.0,0.8,0.8,0.8
10483,0.8,1.0,0.8,1.0
10486,0.8,0.8,1.0,1.0
10487,0.8,0.6,0.6,0.6
10488,0.8,0.8,0.6,0.6
10490,1.0,1.0,1.0,1.0
10491,0.8,0.6,0.6,0.6
10492,0.8,1.0,1.0,1.0
10493,1.0,1.0,1.0,1.0
10494,0.6,0.6,0.8,0.6
10495,0.6,0.6,1.0,0.8
10496,1.0,0.8,0.8,0.8
10497,1.0,1.0,1.0,1.0
10498,0.6,0.6,0.8,0.6
10500,0.8,0.8,0.8,0.8
10501,0.6,0.6,0.6,0.6
10502,0.8,0.6,0.6,1.0
10503,1.0,1.0,1.0,0.8
10504,1.0,0.8,0.8,1.0
10505,0.6,0.6,0.6,0.8
10507,1.0,0.8,0.8,0.6
10508,1.0,0.8,0.6,0.6
10512,0.6,0.8,0.8,0.8
10513,0.6,0.6,0.8,0.6
10515,0.8,0.8,1.0,0.8
10516,0.6,0.6,0.8,0.6
10517,0.8,0.6,0.6,0.6
10518,0.6,0.8,0.8,0.6
10519,0.8,0.6,0.8,0.6
10520,1.0,0.8,0.8,0.8
10521,0.6,0.6,0.6,0.6
10522,1.0,0.8,1.0,0.6
10523,0.8,0.8,0.8,0.8
10524,0.8,0.8,0.8,1.0
10525,1.0,0.6,0.8,1.0
10526,0.6,0.6,1.0,0.6
10527,1.0,0.8,0.8,0.8
10528,0.8,0.6,0.8,0.6
10530,0.6,0.6,0.6,0.6
10531,0.8,1.0,1.0,1.0
10532,0.8,0.8,0.6,0.8
10533,1.0,0.8,0.8,0.8
10534,0.6,0.8,0.8,0.6
10535,1.0,0.8,0.6,0.8
10536,0.6,0.8,0.6,0.8
10537,0.8,1.0,1.0,1.0
10538,1.0,0.8,1.0,1.0
10539,0.6,0.6,0.6,0.6
10541,0.6,0.6,0.6,0.6
10542,0.8,0.6,0.6,0.8
10543,1.0,0.8,0.8,1.0
10544,1.0,0.8,0.6,0.6
10545,1.0,0.8,1.0,0.8
10546,0.8,0.6,0.6,0.6
10548,0.8,0.6,0.6,0.6
10549,1.0,0.6,0.8,0.8
10550,1.0,1.0,0.8,1.0
10551,1.0,0.6,0.6,0.6
10552,0.8,0.8,0.8,1.0
10553,0.8,0.8,0.8,0.8
10554,0.6,0.6,0.6,0.6
10555,1.0,0.8,0.6,0.8
10556,0.6,0.8,0.6,0.6
10557,0.6,0.6,0.8,0.6
10558,0.8,0.6,0.8,0.8
10559,0.6,0.6,0.8,0.8
10560,0.6,0.6,0.6,0.6
10562,0.6,0.6,0.6,0.6
10563,1.0,0.8,0.6,0.6
10564,0.6,0.6,0.6,0.6
10565,0.6,1.0,0.8,0.8
10566,0.8,0.6,0.8,0.6
10567,0.8,0.6,0.6,0.6
10568,0.6,0.6,0.6,0.6
10569,0.8,0.6,1.0,0.8
10571,1.0,1.0,0.8,0.8
10572,1.0,1.0,0.8,1.0
10573,0.6,0.6,0.8,0.8
10574,0.6,0.8,0.8,0.6
10575,1.0,0.6,0.6,0.6
10576,1.0,1.0,0.8,0.6
10577,0.6,0.6,0.6,0.8
10578,0.8,1.0,0.6,0.6
10579,0.8,0.6,0.6,0.8
10580,0.8,0.6,0.8,0.6
10581,0.6,0.8,0.6,0.6
10582,0.6,0.6,0.6,0.6
10583,0.8,0.8,0.8,0.6
10585,0.8,1.0,1.0,1.0
10586,0.8,0.8,1.0,0.6
10587,1.0,1.0,0.6,0.8
10588,0.6,0.6,0.8,0.6
10589,0.8,0.8,0.8,0.6
10590,0.6,0.6,0.6,0.6
10591,0.8,0.8,1.0,0.8
10592,0.8,0.6,0.8,0.8
10593,0.6,0.6,0.8,0.6
10595,0.6,0.6,0.6,0.6
10596,0.6,0.6,0.6,0.6
10597,0.6,0.6,0.6,0.6
10598,0.8,0.8,0.6,0.6
10599,1.0,1.0,1.0,1.0
10600,1.0,1.0,0.8,0.8
10601,0.6,0.8,0.6,0.6
10603,0.8,1.0,1.0,1.0
10604,0.8,0.6,0.6,0.6
10605,0.8,0.8,1.0,0.8
10606,1.0,0.8,0.8,1.0
10608,0.6,0.6,0.6,0.6
10609,0.8,0.6,0.6,0.6
10610,0.8,0.8,0.8,1.0
10612,0.8,0.8,0.8,1.0
10613,0.6,0.6,0.8,0.6
10614,0.8,0.6,0.8,0.6
10615,0.8,0.6,0.6,0.6
10616,0.8,0.6,0.8,0.8
10617,0.8,0.6,0.6,0.6
10618,0.8,0.8,0.8,1.0
10619,1.0,0.8,0.6,0.6
10622,0.6,0.8,1.0,0.6
10623,0.8,0.6,0.8,0.8
10624,0.6,0.8,0.8,0.6
10625,0.6,0.6,0.8,1.0
10626,0.8,1.0,1.0,0.8
10627,0.8,0.8,0.8,0.8
10628,1.0,0.8,1.0,0.6
10629,0.6,0.6,0.6,0.6
10630,1.0,1.0,1.0,1.0
10632,1.0,1.0,1.0,1.0
10633,0.8,0.6,0.6,0.6
10634,0.6,0.6,0.6,0.6
10635,1.0,1.0,1.0,1.0
10636,1.0,1.0,0.8,0.8
10637,1.0,1.0,0.6,0.8
10638,0.8,0.8,1.0,1.0
10639,1.0,1.0,0.8,1.0
10640,0.6,0.6,0.6,0.6
10641,0.8,0.8,0.8,0.6
10643,1.0,0.8,1.0,0.8
10644,1.0,0.6,0.6,0.6
10646,1.0,0.8,0.8,0.8
10648,0.8,0.6,0.8,0.8
10649,1.0,0.8,0.8,1.0
10650,1.0,0.8,1.0,1.0
10651,0.8,0.6,0.6,0.8
10652,1.0,0.8,1.0,0.6
10653,0.6,0.8,0.6,0.8
10654,0.6,0.8,0.6,0.8
10655,1.0,0.8,0.8,0.6
10656,0.6,0.6,0.6,0.6
10657,1.0,0.8,0.8,0.8
10658,1.0,0.6,0.8,0.8
10659,1.0,0.8,1.0,0.8
10660,1.0,1.0,1.0,1.0
10661,0.8,0.6,0.6,0.8
10662,1.0,0.8,1.0,1.0
10663,1.0,0.8,0.8,0.6
10664,0.6,0.6,0.6,0.6
10665,0.8,0.8,0.6,0.8
10666,1.0,0.6,0.6,0.8
10668,0.6,0.6,0.6,0.8
10669,0.8,0.8,0.8,0.6
10670,0.8,0.6,0.8,0.8
10672,0.8,0.6,0.8,0.6
10673,1.0,0.8,0.8,0.8
10674,0.8,0.8,0.6,0.6
10675,1.0,0.8,0.8,1.0
10676,0.8,1.0,0.6,0.8
10678,0.8,0.8,0.8,0.6
10679,0.6,0.8,0.8,0.8
10683,1.0,0.8,0.8,0.6
10684,1.0,1.0,1.0,1.0
10685,1.0,1.0,1.0,1.0
10687,0.6,0.6,0.6,0.8
10688,0.8,1.0,0.6,0.8
10689,0.8,0.6,0.6,0.8
10690,0.8,0.8,0.8,0.8
10691,1.0,0.8,0.8,0.8
10692,1.0,1.0,0.8,1.0
10693,1.0,1.0,1.0,0.8
10695,0.8,0.6,0.6,0.6
10697,0.6,1.0,0.8,0.6
10698,0.6,0.6,0.6,0.8
10699,0.6,0.6,0.6,0.6
10700,0.8,0.6,0.8,0.6
10702,0.8,0.6,0.6,0.6
10703,0.8,1.0,0.6,0.6
10704,1.0,1.0,0.8,1.0
10705,1.0,1.0,0.8,1.0
10706,0.8,0.6,0.6,0.6
10707,0.8,0.6,0.6,0.8
10708,1.0,1.0,0.8,0.8
10709,0.8,0.6,0.6,0.6
10710,1.0,0.8,0.8,0.8
10711,1.0,0.8,0.8,0.8
10712,1.0,0.8,1.0,0.8
10715,1.0,1.0,1.0,0.6
10717,1.0,0.8,1.0,0.8
10718,0.6,0.6,0.6,0.6
10719,0.6,0.8,0.8,0.6
10720,0.8,0.8,0.6,0.6
10721,0.8,1.0,1.0,0.8
10722,0.8,0.6,0.6,0.8
10723,0.6,0.6,0.8,0.8
10724,0.6,0.6,0.8,0.8
10725,0.6,0.6,0.6,1.0
10726,0.8,1.0,0.8,0.8
10727,0.8,0.6,0.6,0.6
10728,1.0,0.8,0.8,0.8
10729,0.8,0.6,0.8,0.6
10730,0.6,0.6,0.8,0.8
10731,1.0,0.6,0.8,0.8
10732,1.0,0.6,0.8,0.6
10733,1.0,0.8,0.8,1.0
10734,0.8,0.6,0.6,0.6
10735,0.6,0.8,0.6,0.8
10736,1.0,0.8,0.8,0.8
10737,1.0,0.8,0.8,1.0
10738,1.0,0.8,0.8,0.6
10740,0.6,0.6,0.6,0.6
10741,1.0,0.6,0.8,0.8
10742,1.0,1.0,0.6,0.6
10743,0.8,0.6,0.6,0.6
10744,0.6,0.6,1.0,0.6
10745,0.6,0.6,0.6,0.8
10747,0.8,0.8,1.0,1.0
10750,0.6,0.8,0.6,0.6
10751,1.0,0.8,0.6,1.0
10752,0.6,0.6,0.6,0.6
10753,0.6,0.6,0.6,0.6
10754,0.8,1.0,0.8,0.8
10755,0.8,0.8,0.6,0.6
10756,0.6,0.8,0.6,0.6
10757,0.6,0.6,0.6,0.6
10758,1.0,1.0,0.8,0.8
10759,1.0,0.6,0.8,0.6
10760,0.6,1.0,0.6,0.8
10761,0.8,0.8,0.8,0.8
10762,1.0,0.8,0.6,0.8
10763,1.0,0.6,0.6,0.8
10764,1.0,0.8,0.6,0.6
10765,0.8,0.6,0.8,0.8
10766,1.0,0.8,0.6,0.8
10767,1.0,0.6,0.8,1.0
10769,1.0,1.0,0.8,0.8
10770,0.8,1.0,0.6,0.8
10771,0.6,0.6,0.8,0.6
10774,0.8,1.0,1.0,1.0
10775,0.8,0.6,0.6,0.6
10776,0.8,0.6,0.6,0.6
10778,0.8,1.0,0.8,1.0
10779,0.6,0.6,0.6,0.6
10780,0.8,0.6,0.6,0.8
10781,0.6,0.6,0.6,0.6
10782,1.0,0.6,1.0,0.8
10783,0.8,1.0,1.0,1.0
10784,0.6,0.6,0.6,0.6
10785,0.6,0.6,0.6,0.6
10786,0.8,0.6,0.6,0.8
10787,1.0,1.0,0.6,0.8
10788,0.6,0.6,0.6,0.6
10789,0.8,0.8,0.8,0.6
10790,0.8,0.6,0.8,0.8
10791,0.6,0.8,0.6,0.8
10792,0.8,0.8,0.8,0.8
10793,0.6,0.6,0.6,0.6
10794,0.8,1.0,1.0,1.0
10795,0.8,0.8,0.6,0.8
10796,0.6,0.6,0.6,0.6
10797,0.8,0.6,0.6,0.6
10798,0.8,0.6,0.6,0.6
10799,1.0,0.8,1.0,1.0
10800,0.8,0.6,0.8,0.8
10801,0.6,0.6,0.6,0.8
10802,1.0,1.0,1.0,0.8
10803,1.0,0.6,1.0,0.6
10804,1.0,0.8,0.8,1.0
10805,0.6,0.6,0.6,0.6
10806,1.0,1.0,1.0,1.0
10807,0.8,1.0,1.0,0.8
10808,0.6,0.6,0.6,0.6
10810,0.6,0.6,0.6,0.6
10811,0.8,0.6,0.6,0.6
10812,0.8,0.8,0.8,0.8
10814,1.0,1.0,1.0,0.8
10815,0.8,0.6,0.6,0.8
10816,0.8,0.6,0.8,0.8
10817,1.0,0.8,0.6,0.6
10818,0.6,0.6,0.6,0.6
10819,0.8,0.8,0.8,0.8
10821,0.8,0.6,0.6,0.6
10822,1.0,0.6,0.8,1.0
10823,0.8,0.6,0.6,0.6
10824,1.0,0.8,0.6,0.8
10825,0.8,0.6,0.6,0.6
10826,0.8,0.6,0.6,0.6
10828,1.0,0.8,0.8,1.0
10829,1.0,0.8,0.8,1.0
10830,1.0,1.0,1.0,1.0
10831,0.8,0.6,0.8,1.0
10833,0.6,0.6,0.6,0.6
10834,1.0,0.8,1.0,1.0
10836,1.0,1.0,1.0,0.8
10838,1.0,1.0,1.0,1.0
10839,0.6,0.6,0.6,0.6
10840,1.0,0.8,0.8,1.0
10841,0.8,1.0,0.6,0.8
10842,0.6,0.6,0.6,0.6
10845,0.8,0.8,0.6,0.6
10846,0.8,0.6,0.6,0.6
10848,0.6,0.8,0.8,0.8
10849,0.8,0.8,0.6,0.8
10850,0.8,0.8,0.6,0.6
10853,1.0,0.6,0.8,0.8
10854,0.8,0.6,0.6,0.8
10855,0.8,1.0,1.0,0.6
10856,0.6,0.6,0.6,0.6
10857,1.0,0.8,1.0,0.8
10858,0.8,0.8,0.8,0.6
10859,0.8,0.8,0.6,0.6
10860,1.0,0.8,1.0,0.8
10861,0.8,0.6,0.8,0.6
10862,0.6,0.8,0.6,0.8
10863,0.8,0.6,0.8,0.6
10865,1.0,0.6,0.8,0.8
10866,0.8,0.8,0.8,0.8
10867,0.8,1.0,0.8,0.8
10868,1.0,1.0,1.0,1.0
10871,0.6,0.6,0.8,0.6
10872,1.0,0.8,0.8,1.0
10873,0.8,0.6,0.6,0.8
10874,1.0,1.0,1.0,0.8
10875,0.8,0.8,0.8,1.0
10876,1.0,0.8,0.6,1.0
10877,0.8,0.6,0.6,1.0
10878,1.0,0.6,0.6,0.6
10879,1.0,1.0,1.0,0.8
10880,0.6,0.6,0.6,0.8
10881,0.8,0.6,0.8,1.0
10882,1.0,0.8,1.0,0.8
10883,0.8,0.6,0.8,0.6
10884,0.6,1.0,0.6,0.6
10887,0.8,0.8,0.8,1.0
10888,1.0,0.8,0.8,0.6
10889,1.0,0.8,1.0,0.6
10890,1.0,0.6,0.6,0.8
10891,0.8,0.8,0.8,1.0
10892,0.6,0.8,0.6,0.6
10893,0.8,0.6,1.0,0.6
10894,1.0,0.6,0.8,0.8
10897,1.0,0.8,1.0,1.0
10898,0.8,0.8,0.6,0.8
10899,1.0,0.6,0.6,1.0
10900,0.8,0.6,0.8,0.6
10901,0.6,1.0,0.6,0.6
10903,0.8,0.8,0.8,0.8
10904,0.8,1.0,1.0,0.6
10905,0.6,0.8,1.0,0.6
10906,0.8,0.6,0.6,0.6
10907,1.0,0.8,0.8,0.6
10908,1.0,1.0,1.0,1.0
10909,0.6,0.6,0.6,0.6
10910,0.6,0.6,0.6,0.6
10911,1.0,1.0,1.0,1.0
10912,0.8,0.6,0.8,1.0
10913,1.0,1.0,0.8,0.8
10914,0.8,0.6,0.6,0.6
10915,1.0,1.0,1.0,1.0
10916,0.8,0.6,0.6,0.6
10917,0.8,0.8,0.6,0.8
10920,0.6,0.6,0.6,0.6
10921,1.0,0.6,0.8,0.8
10922,0.8,0.8,0.8,1.0
10923,0.8,0.8,0.6,1.0
10924,0.8,0.6,0.6,0.8
10927,1.0,1.0,0.8,1.0
10928,0.8,0.8,0.8,1.0
10929,0.6,0.6,1.0,0.6
10931,1.0,0.8,0.6,1.0
10932,1.0,0.6,0.6,0.8
10933,0.8,0.8,0.8,0.8
10934,0.8,1.0,0.8,1.0
10935,1.0,0.6,0.6,0.6
10938,1.0,0.8,1.0,1.0
10939,0.6,0.8,0.8,1.0
10940,0.6,0.6,0.6,0.6
10941,0.6,0.8,1.0,0.8
10943,0.8,0.6,0.6,0.8
10944,0.8,0.8,0.6,0.8
10945,1.0,1.0,1.0,0.8
10946,0.8,0.8,0.8,0.6
10947,1.0,0.8,0.8,1.0
10948,1.0,1.0,0.8,0.8
10951,0.6,0.8,0.8,0.6
10952,1.0,1.0,1.0,0.8
10953,0.8,0.6,0.8,0.6
10954,1.0,1.0,1.0,0.6
10955,0.6,0.8,1.0,0.6
10956,0.8,0.8,0.8,0.8
10957,0.8,0.8,0.8,0.8
10958,0.8,1.0,1.0,1.0
10959,0.6,0.6,0.6,0.6
10960,0.8,0.6,0.6,0.6
10961,1.0,0.6,0.6,0.8
10962,0.6,0.8,1.0,0.6
10963,1.0,1.0,1.0,1.0
10964,1.0,0.6,0.6,0.6
10967,1.0,0.8,0.8,1.0
10968,1.0,1.0,1.0,1.0
10969,1.0,0.8,0.8,0.6
10970,1.0,0.8,0.6,0.8
10971,0.8,1.0,1.0,0.8
10972,1.0,0.8,0.6,0.6
10973,1.0,1.0,0.8,0.8
10974,1.0,0.6,0.6,0.8
10975,0.6,0.6,0.6,0.6
10976,1.0,1.0,1.0,0.8
10977,1.0,1.0,1.0,1.0
10978,0.8,0.6,0.6,0.6
10979,0.8,0.8,0.8,0.8
10981,0.8,1.0,0.8,0.8
10982,0.6,0.6,0.6,0.8
10983,1.0,0.8,0.6,0.8
10985,0.6,0.8,0.6,0.6
10987,0.8,0.8,0.8,1.0
10988,1.0,0.8,0.8,0.6
10989,1.0,1.0,0.8,0.8
10990,1.0,0.8,0.8,0.8
10991,0.6,0.8,0.6,0.6
10992,0.6,0.8,0.8,0.6
10993,1.0,0.8,0.8,0.8
10994,0.8,0.8,0.8,0.8
10996,0.8,0.8,0.8,0.8
10997,0.8,0.6,1.0,0.6
10998,1.0,1.0,0.8,0.8
10999,1.0,1.0,1.0,1.0
11000,1.0,0.8,1.0,0.8
11001,0.6,0.6,1.0,0.6
11002,1.0,1.0,0.8,1.0
11003,1.0,1.0,1.0,1.0
11004,0.6,0.6,0.6,0.6
11005,0.8,0.6,1.0,0.6
11006,0.8,1.0,0.8,0.8
11009,0.6,0.8,0.6,0.6
11010,0.8,0.8,0.6,0.6
11011,1.0,0.6,0.6,0.8
11012,0.8,0.6,1.0,0.6
11013,0.8,0.8,0.6,0.6
11014,1.0,0.6,0.8,0.8
11015,1.0,0.6,0.8,0.8
11016,1.0,0.8,0.8,0.8
11017,0.6,0.6,0.6,0.6
11018,1.0,1.0,1.0,1.0
11020,0.8,0.8,0.8,0.8
11021,0.6,0.6,0.6,0.6
11022,1.0,1.0,0.6,0.6
11023,0.8,0.6,0.8,0.6
11024,0.8,0.6,0.6,0.6
11025,0.6,0.8,0.6,0.8
11026,0.8,0.6,0.8,1.0
11027,0.8,0.8,0.8,0.8
11029,1.0,0.8,0.6,1.0
11030,1.0,1.0,0.6,0.6
11031,0.8,0.8,0.6,0.8
11032,1.0,0.8,0.6,0.8
11034,1.0,0.8,0.6,0.6
11035,0.8,0.8,0.8,0.6
11036,0.8,0.6,0.6,0.6
11037,1.0,1.0,1.0,1.0
11038,0.6,0.6,0.6,0.6
11039,0.6,0.6,0.8,0.6
11040,0.8,0.8,0.8,1.0
11041,0.6,0.8,0.6,0.6
11042,1.0,0.8,0.8,1.0
11044,0.6,0.8,0.8,0.6
11045,0.8,0.8,0.6,0.6
11046,0.8,0.6,0.8,0.6
11047,1.0,1.0,1.0,0.8
11048,1.0,0.6,0.6,1.0
11049,0.6,0.6,0.6,0.6
11050,0.6,0.6,0.8,0.6
11051,1.0,0.8,0.6,0.6
11052,0.8,1.0,1.0,1.0
11053,0.8,0.8,0.8,0.8
11055,1.0,0.8,0.6,0.8
11057,0.6,0.6,0.8,0.8
11058,1.0,0.8,1.0,1.0
11059,1.0,1.0,1.0,0.8
11060,1.0,0.8,0.8,0.8
11062,1.0,0.8,0.8,1.0
11063,0.8,0.8,1.0,0.8
11064,1.0,1.0,0.8,1.0
11065,0.6,0.6,0.6,0.8
11067,0.8,0.6,0.8,0.6
11068,1.0,1.0,1.0,1.0
11069,0.8,0.8,0.6,0.6
11070,0.8,0.6,0.6,0.6
11072,0.6,0.6,0.6,0.6
11074,0.8,1.0,0.6,0.6
11075,1.0,0.6,0.6,0.6
11076,0.8,1.0,1.0,1.0
11077,0.8,0.8,0.6,0.6
11080,0.8,0.8,0.8,0.8
11081,0.8,0.8,0.8,0.8
11083,1.0,0.6,0.8,0.8
11084,1.0,1.0,0.8,0.8
11085,1.0,1.0,1.0,1.0
11086,0.8,1.0,0.8,0.8
11087,0.6,0.6,0.6,0.8
11088,1.0,0.8,0.8,0.8
11089,1.0,0.6,1.0,1.0
11090,0.6,0.6,0.8,0.8
11091,0.8,0.6,0.8,0.6
11092,0.6,0.8,0.8,0.6
11093,1.0,1.0,0.8,1.0
11095,1.0,1.0,0.8,0.8
11096,0.8,0.6,0.6,0.6
11097,0.8,0.6,0.6,1.0
11100,0.8,0.8,0.6,0.6
11101,0.8,0.6,0.6,0.6
11102,1.0,1.0,1.0,1.0
11103,1.0,0.8,1.0,1.0
11104,0.6,1.0,0.6,0.8
11105,0.6,0.6,0.6,0.6
11106,0.8,0.6,0.6,0.6
11107,1.0,0.8,0.8,1.0
11108,1.0,1.0,1.0,0.8
11110,0.8,0.6,0.6,0.6
11111,0.8,0.6,0.8,0.6
11113,0.8,0.8,0.8,0.6
11114,1.0,1.0,1.0,1.0
11116,0.6,0.8,0.8,0.8
11117,1.0,1.0,0.8,1.0
11118,0.6,0.6,0.6,0.6
11119,0.8,0.6,0.8,0.8
11120,1.0,0.8,0.8,0.8
11121,0.6,0.8,0.6,0.6
11122,1.0,0.6,0.6,1.0
11125,0.8,0.6,1.0,1.0
11127,0.8,0.6,0.6,0.8
11128,0.8,0.8,0.6,1.0
11129,1.0,0.8,1.0,0.8
11130,0.8,0.8,0.6,0.8
11131,1.0,1.0,0.8,0.8
11132,0.6,0.6,0.8,0.6
11133,0.8,0.8,0.6,0.6
11134,0.8,0.6,0.8,0.6
11135,0.8,0.8,0.6,0.6
11138,0.8,0.6,0.6,0.6
11139,0.6,0.6,0.6,0.8
11141,1.0,0.8,0.8,0.8
11142,1.0,1.0,0.8,0.8
11143,0.8,0.6,0.8,0.6
11144,1.0,0.8,0.8,1.0
11145,1.0,1.0,1.0,1.0
11146,0.8,0.6,0.6,0.6
11147,1.0,0.8,1.0,1.0
11148,0.8,0.8,0.6,0.8
11149,1.0,0.8,0.6,0.8
11153,0.8,0.6,1.0,0.6
11154,0.8,0.8,0.6,0.8
11155,0.8,0.8,1.0,1.0
11156,0.8,0.8,0.8,0.8
11157,0.8,0.8,0.6,0.6
11158,1.0,1.0,1.0,0.8
11159,1.0,1.0,1.0,1.0
11160,1.0,0.8,1.0,0.8
11161,1.0,1.0,1.0,1.0
11162,0.8,0.8,0.6,0.6
11163,0.6,0.6,0.8,0.6
11164,0.8,0.6,0.6,0.6
11165,1.0,1.0,0.8,1.0
11166,1.0,0.8,0.8,0.8
11167,0.6,0.8,0.6,0.6
11168,0.6,0.6,0.6,0.6
11169,1.0,0.8,0.6,1.0
11170,0.8,0.8,0.6,0.8
11171,0.8,0.6,0.8,0.6
11172,1.0,1.0,1.0,1.0
11174,1.0,0.8,0.8,0.8
11175,0.8,0.8,0.8,0.8
11176,0.6,0.8,0.6,0.8
11177,0.6,0.6,0.6,0.6
11178,1.0,0.6,0.8,1.0
11179,0.8,0.6,0.6,0.6
11180,0.8,0.6,1.0,0.6
11181,0.6,0.6,0.6,0.6
11182,1.0,1.0,1.0,0.8
11183,0.8,0.6,0.6,0.6
11184,1.0,0.6,1.0,0.8
11185,0.6,0.8,0.6,0.6
11186,1.0,0.8,0.6,0.8
11188,0.8,0.6,0.6,0.6
11189,0.6,0.6,0.6,0.6
11190,0.6,0.6,0.6,0.6
11191,0.6,0.6,0.6,0.6
11192,0.6,1.0,0.8,0.6
11193,0.6,0.6,0.6,0.8
11194,0.8,0.8,0.6,0.8
11195,1.0,0.8,0.6,0.8
11196,0.8,0.6,1.0,1.0
11197,0.6,0.6,0.6,0.8
11198,1.0,0.6,0.8,1.0
11199,0.8,0.6,0.6,0.6
11200,0.8,0.6,0.8,1.0
11201,1.0,0.8,1.0,1.0
11202,1.0,0.8,0.8,0.8
11203,0.8,1.0,1.0,0.8
11204,1.0,0.8,0.8,1.0
11205,0.8,1.0,0.8,0.6
11206,1.0,0.8,1.0,1.0
11207,0.6,0.6,0.6,0.6
11208,0.8,0.8,1.0,0.8
11209,0.8,1.0,0.8,1.0
11210,1.0,0.6,0.6,0.6
11211,1.0,0.8,1.0,0.8
11212,1.0,0.6,0.8,0.8
11213,0.8,0.8,0.6,0.8
11214,1.0,0.8,1.0,0.8
11216,0.8,0.8,1.0,0.6
11218,0.8,0.6,1.0,1.0
11219,0.8,0.8,0.8,0.8
11220,0.8,0.6,0.6,0.8
11221,0.8,1.0,0.6,0.8
11222,0.8,0.8,0.8,0.8
11223,0.6,0.8,0.8,0.8
11224,1.0,0.6,0.6,0.6
11225,0.6,0.6,0.6,0.6
11226,1.0,1.0,1.0,1.0
11227,1.0,0.8,0.6,0.6
11228,0.8,0.8,0.8,0.8
11229,0.6,0.6,0.6,0.6
11230,1.0,0.8,0.8,0.8
11231,1.0,1.0,0.8,0.8
11232,0.8,1.0,1.0,0.8
11233,0.6,0.8,0.8,0.6
11235,0.6,0.6,0.8,0.8
11236,1.0,0.6,0.6,0.6
11237,0.6,0.6,0.6,1.0
11238,1.0,0.8,0.8,1.0
